Language,Program,Powercap,Package,Core,GPU,DRAM,Timestamp,Temperature
C,ack_ot_np_c_312,-1,0.797424316406250000, 0.580688476562500000, 0.001770019531250000, 0.000000000000000000,0,28.00
C,ack_ot_np_c_312,-1,0.935607910156250000, 0.724914550781250000, 0.001281738281250000, 0.000000000000000000,50,28.00
C,ack_ot_np_c_312,-1,0.927062988281250000, 0.710937500000000000, 0.001953125000000000, 0.000000000000000000,100,28.00
C,ack_ot_np_c_312,-1,0.909545898437500000, 0.692382812500000000, 0.002075195312500000, 0.000000000000000000,150,28.00
C,ack_ot_np_c_312,-1,0.893127441406250000, 0.681091308593750000, 0.001159667968750000, 0.000000000000000000,200,28.00
C,ack_ot_np_c_312,-1,0.905273437500000000, 0.691894531250000000, 0.001403808593750000, 0.000000000000000000,250,28.00
C,ack_ot_np_c_312,-1,0.936462402343750000, 0.722351074218750000, 0.000976562500000000, 0.000000000000000000,300,28.00
C,ack_ot_np_c_312,-1,0.921203613281250000, 0.709777832031250000, 0.001159667968750000, 0.000000000000000000,350,28.00
C,ack_ot_np_c_312,-1,0.926940917968750000, 0.710510253906250000, 0.003967285156250000, 0.000000000000000000,400,28.00
C,ack_ot_np_c_312,-1,0.928222656250000000, 0.709167480468750000, 0.004821777343750000, 0.000000000000000000,450,28.00
C,ack_ot_np_c_312,-1,0.922607421875000000, 0.711547851562500000, 0.001281738281250000, 0.000000000000000000,500,28.00
C,ack_ot_np_c_312,-1,0.951477050781250000, 0.733825683593750000, 0.001647949218750000, 0.000000000000000000,550,28.00
C,ack_ot_np_c_312,-1,0.929565429687500000, 0.716491699218750000, 0.002136230468750000, 0.000000000000000000,600,28.00
C,ack_ot_np_c_312,-1,0.935424804687500000, 0.717346191406250000, 0.001159667968750000, 0.000000000000000000,650,28.00
C,ack_ot_np_c_312,-1,0.945922851562500000, 0.724121093750000000, 0.004455566406250000, 0.000000000000000000,700,28.00
C,ack_ot_np_c_312,-1,0.944335937500000000, 0.732727050781250000, 0.001342773437500000, 0.000000000000000000,750,40.00
C,ack_ot_np_c_312,-1,0.962219238281250000, 0.746337890625000000, 0.003112792968750000, 0.000000000000000000,800,40.00
C,ack_ot_np_c_312,-1,0.964477539062500000, 0.743713378906250000, 0.000915527343750000, 0.000000000000000000,850,40.00
C,ack_ot_np_c_312,-1,0.964111328125000000, 0.746948242187500000, 0.002380371093750000, 0.000000000000000000,900,40.00
C,ack_ot_np_c_312,-1,0.972351074218750000, 0.755249023437500000, 0.003601074218750000, 0.000000000000000000,950,40.00
C,ack_ot_np_c_312,-1,0.957885742187500000, 0.743041992187500000, 0.001770019531250000, 0.000000000000000000,1000,40.00
C,ack_ot_np_c_312,-1,0.960083007812500000, 0.744445800781250000, 0.000732421875000000, 0.000000000000000000,1050,40.00
C,ack_ot_np_c_312,-1,0.992919921875000000, 0.770629882812500000, 0.002014160156250000, 0.000000000000000000,1100,40.00
C,ack_ot_np_c_312,-1,0.955017089843750000, 0.736999511718750000, 0.003356933593750000, 0.000000000000000000,1150,40.00
C,ack_ot_np_c_312,-1,0.966918945312500000, 0.749755859375000000, 0.003234863281250000, 0.000000000000000000,1200,40.00
