Language,Program,Powercap,Package,Core,GPU,DRAM,Timestamp,Temperature
C,ack_ot_np_c_41,-1,0.857788085937500000, 0.633056640625000000, 0.002258300781250000, 0.000000000000000000,0,29.25
C,ack_ot_np_c_41,-1,0.916992187500000000, 0.704284667968750000, 0.001159667968750000, 0.000000000000000000,50,29.25
C,ack_ot_np_c_41,-1,0.932312011718750000, 0.717346191406250000, 0.001586914062500000, 0.000000000000000000,100,29.25
C,ack_ot_np_c_41,-1,0.913330078125000000, 0.701049804687500000, 0.001525878906250000, 0.000000000000000000,150,29.25
C,ack_ot_np_c_41,-1,0.918945312500000000, 0.708496093750000000, 0.001037597656250000, 0.000000000000000000,200,29.25
C,ack_ot_np_c_41,-1,0.911865234375000000, 0.698303222656250000, 0.000915527343750000, 0.000000000000000000,250,29.25
C,ack_ot_np_c_41,-1,0.911682128906250000, 0.699523925781250000, 0.002197265625000000, 0.000000000000000000,300,29.25
C,ack_ot_np_c_41,-1,0.907958984375000000, 0.697631835937500000, 0.000915527343750000, 0.000000000000000000,350,29.25
C,ack_ot_np_c_41,-1,0.927368164062500000, 0.710205078125000000, 0.002746582031250000, 0.000000000000000000,400,29.25
C,ack_ot_np_c_41,-1,0.944030761718750000, 0.725280761718750000, 0.002136230468750000, 0.000000000000000000,450,29.25
C,ack_ot_np_c_41,-1,0.920227050781250000, 0.709716796875000000, 0.000915527343750000, 0.000000000000000000,500,29.25
C,ack_ot_np_c_41,-1,0.924499511718750000, 0.713500976562500000, 0.001708984375000000, 0.000000000000000000,550,29.25
C,ack_ot_np_c_41,-1,0.925598144531250000, 0.714721679687500000, 0.000793457031250000, 0.000000000000000000,600,29.25
C,ack_ot_np_c_41,-1,0.916259765625000000, 0.704040527343750000, 0.000915527343750000, 0.000000000000000000,650,29.25
C,ack_ot_np_c_41,-1,0.936523437500000000, 0.719909667968750000, 0.002258300781250000, 0.000000000000000000,700,29.25
C,ack_ot_np_c_41,-1,0.936035156250000000, 0.722167968750000000, 0.001220703125000000, 0.000000000000000000,750,36.75
C,ack_ot_np_c_41,-1,0.916137695312500000, 0.703918457031250000, 0.001708984375000000, 0.000000000000000000,800,36.75
C,ack_ot_np_c_41,-1,0.916198730468750000, 0.702758789062500000, 0.000854492187500000, 0.000000000000000000,850,36.75
C,ack_ot_np_c_41,-1,0.945251464843750000, 0.726867675781250000, 0.002868652343750000, 0.000000000000000000,900,36.75
C,ack_ot_np_c_41,-1,0.931213378906250000, 0.713317871093750000, 0.003784179687500000, 0.000000000000000000,950,36.75
C,ack_ot_np_c_41,-1,0.940368652343750000, 0.721069335937500000, 0.004211425781250000, 0.000000000000000000,1000,36.75
C,ack_ot_np_c_41,-1,0.949462890625000000, 0.732482910156250000, 0.001098632812500000, 0.000000000000000000,1050,36.75
C,ack_ot_np_c_41,-1,0.913879394531250000, 0.701049804687500000, 0.001708984375000000, 0.000000000000000000,1100,36.75
C,ack_ot_np_c_41,-1,0.919616699218750000, 0.706237792968750000, 0.001525878906250000, 0.000000000000000000,1150,36.75
C,ack_ot_np_c_41,-1,0.934753417968750000, 0.720458984375000000, 0.001037597656250000, 0.000000000000000000,1200,36.75
C,ack_ot_np_c_41,-1,0.901733398437500000, 0.691772460937500000, 0.000793457031250000, 0.000000000000000000,1250,36.75
C,ack_ot_np_c_41,-1,0.930969238281250000, 0.715698242187500000, 0.001281738281250000, 0.000000000000000000,1300,36.75
C,ack_ot_np_c_41,-1,0.919616699218750000, 0.702331542968750000, 0.002014160156250000, 0.000000000000000000,1350,36.75
C,ack_ot_np_c_41,-1,0.943664550781250000, 0.726257324218750000, 0.000732421875000000, 0.000000000000000000,1400,36.75
C,ack_ot_np_c_41,-1,0.926269531250000000, 0.714294433593750000, 0.001892089843750000, 0.000000000000000000,1450,36.75
C,ack_ot_np_c_41,-1,0.929565429687500000, 0.714538574218750000, 0.000732421875000000, 0.000000000000000000,1500,36.75
C,ack_ot_np_c_41,-1,0.925964355468750000, 0.710388183593750000, 0.001037597656250000, 0.000000000000000000,1550,36.62
C,ack_ot_np_c_41,-1,0.930786132812500000, 0.716918945312500000, 0.000671386718750000, 0.000000000000000000,1600,36.62
C,ack_ot_np_c_41,-1,0.938110351562500000, 0.721862792968750000, 0.001220703125000000, 0.000000000000000000,1650,36.62
C,ack_ot_np_c_41,-1,0.933288574218750000, 0.720153808593750000, 0.000854492187500000, 0.000000000000000000,1700,36.62
C,ack_ot_np_c_41,-1,0.952636718750000000, 0.736267089843750000, 0.001708984375000000, 0.000000000000000000,1750,36.62
C,ack_ot_np_c_41,-1,0.947570800781250000, 0.729736328125000000, 0.000854492187500000, 0.000000000000000000,1800,36.62
C,ack_ot_np_c_41,-1,0.909179687500000000, 0.690185546875000000, 0.002990722656250000, 0.000000000000000000,1850,36.62
C,ack_ot_np_c_41,-1,0.940795898437500000, 0.725341796875000000, 0.003295898437500000, 0.000000000000000000,1900,36.62
C,ack_ot_np_c_41,-1,0.939514160156250000, 0.720947265625000000, 0.004577636718750000, 0.000000000000000000,1950,36.62
C,ack_ot_np_c_41,-1,0.931579589843750000, 0.717834472656250000, 0.000671386718750000, 0.000000000000000000,2000,36.62
C,ack_ot_np_c_41,-1,0.930603027343750000, 0.715576171875000000, 0.001464843750000000, 0.000000000000000000,2050,36.62
C,ack_ot_np_c_41,-1,0.966552734375000000, 0.742492675781250000, 0.004577636718750000, 0.000000000000000000,2100,36.62
C,ack_ot_np_c_41,-1,0.964111328125000000, 0.746948242187500000, 0.000793457031250000, 0.000000000000000000,2150,36.62
C,ack_ot_np_c_41,-1,0.942871093750000000, 0.726440429687500000, 0.001831054687500000, 0.000000000000000000,2200,36.62
C,ack_ot_np_c_41,-1,0.959289550781250000, 0.743652343750000000, 0.001037597656250000, 0.000000000000000000,2250,36.62
C,ack_ot_np_c_41,-1,0.986694335937500000, 0.762023925781250000, 0.003356933593750000, 0.000000000000000000,2300,36.62
C,ack_ot_np_c_41,-1,0.961853027343750000, 0.749694824218750000, 0.000793457031250000, 0.000000000000000000,2350,37.75
C,ack_ot_np_c_41,-1,0.954284667968750000, 0.742553710937500000, 0.001281738281250000, 0.000000000000000000,2400,37.75
C,ack_ot_np_c_41,-1,0.958740234375000000, 0.742736816406250000, 0.001953125000000000, 0.000000000000000000,2450,37.75
C,ack_ot_np_c_41,-1,0.975036621093750000, 0.735900878906250000, 0.000854492187500000, 0.000000000000000000,2500,37.75
C,ack_ot_np_c_41,-1,0.936462402343750000, 0.722167968750000000, 0.000976562500000000, 0.000000000000000000,2550,37.75
C,ack_ot_np_c_41,-1,0.961425781250000000, 0.742065429687500000, 0.003417968750000000, 0.000000000000000000,2600,37.75
C,ack_ot_np_c_41,-1,0.945007324218750000, 0.730651855468750000, 0.001525878906250000, 0.000000000000000000,2650,37.75
C,ack_ot_np_c_41,-1,0.943298339843750000, 0.726928710937500000, 0.001464843750000000, 0.000000000000000000,2700,37.75
C,ack_ot_np_c_41,-1,0.976562500000000000, 0.757690429687500000, 0.003295898437500000, 0.000000000000000000,2750,37.75
C,ack_ot_np_c_41,-1,0.954650878906250000, 0.736389160156250000, 0.001831054687500000, 0.000000000000000000,2800,37.75
