Language,Program,Powercap,Package,Core,GPU,DRAM,Timestamp,Temperature
Haskell,ack_ot_np_hs_312,-1,0.916870117187500000, 0.692199707031250000, 0.003417968750000000, 0.000000000000000000,0,32.38
Haskell,ack_ot_np_hs_312,-1,1.015319824218750000, 0.794128417968750000, 0.003234863281250000, 0.000000000000000000,50,32.38
Haskell,ack_ot_np_hs_312,-1,1.025390625000000000, 0.805175781250000000, 0.001770019531250000, 0.000000000000000000,100,32.38
Haskell,ack_ot_np_hs_312,-1,1.022949218750000000, 0.806030273437500000, 0.001403808593750000, 0.000000000000000000,150,32.38
Haskell,ack_ot_np_hs_312,-1,1.003051757812500000, 0.785339355468750000, 0.000976562500000000, 0.000000000000000000,200,32.38
Haskell,ack_ot_np_hs_312,-1,1.074890136718750000, 0.854614257812500000, 0.003295898437500000, 0.000000000000000000,250,32.38
Haskell,ack_ot_np_hs_312,-1,1.037231445312500000, 0.823913574218750000, 0.001464843750000000, 0.000000000000000000,300,32.38
Haskell,ack_ot_np_hs_312,-1,1.067626953125000000, 0.864318847656250000, 0.003417968750000000, 0.000000000000000000,350,32.38
Haskell,ack_ot_np_hs_312,-1,1.073974609375000000, 0.854064941406250000, 0.002319335937500000, 0.000000000000000000,400,32.38
Haskell,ack_ot_np_hs_312,-1,1.067932128906250000, 0.852050781250000000, 0.001953125000000000, 0.000000000000000000,450,32.38
Haskell,ack_ot_np_hs_312,-1,1.047241210937500000, 0.832946777343750000, 0.001220703125000000, 0.000000000000000000,500,32.38
Haskell,ack_ot_np_hs_312,-1,1.038818359375000000, 0.824157714843750000, 0.000854492187500000, 0.000000000000000000,550,32.38
Haskell,ack_ot_np_hs_312,-1,1.079345703125000000, 0.856140136718750000, 0.001770019531250000, 0.000000000000000000,600,32.38
Haskell,ack_ot_np_hs_312,-1,1.069946289062500000, 0.851196289062500000, 0.001281738281250000, 0.000000000000000000,650,32.38
Haskell,ack_ot_np_hs_312,-1,1.058105468750000000, 0.856933593750000000, 0.000732421875000000, 0.000000000000000000,700,32.38
Haskell,ack_ot_np_hs_312,-1,1.075256347656250000, 0.857299804687500000, 0.001281738281250000, 0.000000000000000000,750,40.62
Haskell,ack_ot_np_hs_312,-1,1.039794921875000000, 0.825561523437500000, 0.001220703125000000, 0.000000000000000000,800,40.62
Haskell,ack_ot_np_hs_312,-1,1.022216796875000000, 0.828369140625000000, 0.001831054687500000, 0.000000000000000000,850,40.62
Haskell,ack_ot_np_hs_312,-1,1.038696289062500000, 0.824340820312500000, 0.001525878906250000, 0.000000000000000000,900,40.62
Haskell,ack_ot_np_hs_312,-1,1.039184570312500000, 0.824584960937500000, 0.000610351562500000, 0.000000000000000000,950,40.62
Haskell,ack_ot_np_hs_312,-1,1.077270507812500000, 0.854858398437500000, 0.001708984375000000, 0.000000000000000000,1000,40.62
Haskell,ack_ot_np_hs_312,-1,1.049438476562500000, 0.834838867187500000, 0.001342773437500000, 0.000000000000000000,1050,40.62
Haskell,ack_ot_np_hs_312,-1,1.042968750000000000, 0.823059082031250000, 0.001403808593750000, 0.000000000000000000,1100,40.62
Haskell,ack_ot_np_hs_312,-1,1.060852050781250000, 0.840087890625000000, 0.001403808593750000, 0.000000000000000000,1150,40.62
Haskell,ack_ot_np_hs_312,-1,1.065551757812500000, 0.841735839843750000, 0.000671386718750000, 0.000000000000000000,1200,40.62
Haskell,ack_ot_np_hs_312,-1,1.044799804687500000, 0.830505371093750000, 0.000854492187500000, 0.000000000000000000,1250,40.62
Haskell,ack_ot_np_hs_312,-1,1.045593261718750000, 0.826232910156250000, 0.001647949218750000, 0.000000000000000000,1300,40.62
Haskell,ack_ot_np_hs_312,-1,1.107788085937500000, 0.864624023437500000, 0.010742187500000000, 0.000000000000000000,1350,40.62
Haskell,ack_ot_np_hs_312,-1,1.088928222656250000, 0.856933593750000000, 0.007812500000000000, 0.000000000000000000,1400,40.62
Haskell,ack_ot_np_hs_312,-1,1.030700683593750000, 0.812316894531250000, 0.001831054687500000, 0.000000000000000000,1450,40.62
Haskell,ack_ot_np_hs_312,-1,1.026550292968750000, 0.809875488281250000, 0.002319335937500000, 0.000000000000000000,1500,40.62
Haskell,ack_ot_np_hs_312,-1,1.056457519531250000, 0.831420898437500000, 0.003051757812500000, 0.000000000000000000,1550,41.62
Haskell,ack_ot_np_hs_312,-1,1.045043945312500000, 0.824951171875000000, 0.001770019531250000, 0.000000000000000000,1600,41.62
Haskell,ack_ot_np_hs_312,-1,1.033996582031250000, 0.815124511718750000, 0.002258300781250000, 0.000000000000000000,1650,41.62
Haskell,ack_ot_np_hs_312,-1,1.048950195312500000, 0.833435058593750000, 0.001464843750000000, 0.000000000000000000,1700,41.62
Haskell,ack_ot_np_hs_312,-1,1.042114257812500000, 0.821044921875000000, 0.002685546875000000, 0.000000000000000000,1750,41.62
Haskell,ack_ot_np_hs_312,-1,1.055175781250000000, 0.834594726562500000, 0.001586914062500000, 0.000000000000000000,1800,41.62
Haskell,ack_ot_np_hs_312,-1,1.054809570312500000, 0.834716796875000000, 0.002014160156250000, 0.000000000000000000,1850,41.62
Haskell,ack_ot_np_hs_312,-1,1.053466796875000000, 0.835632324218750000, 0.000854492187500000, 0.000000000000000000,1900,41.62
Haskell,ack_ot_np_hs_312,-1,1.060363769531250000, 0.843505859375000000, 0.000976562500000000, 0.000000000000000000,1950,41.62
Haskell,ack_ot_np_hs_312,-1,1.084899902343750000, 0.839355468750000000, 0.001037597656250000, 0.000000000000000000,2000,41.62
Haskell,ack_ot_np_hs_312,-1,1.079284667968750000, 0.857421875000000000, 0.001403808593750000, 0.000000000000000000,2050,41.62
Haskell,ack_ot_np_hs_312,-1,1.074157714843750000, 0.852172851562500000, 0.000854492187500000, 0.000000000000000000,2100,41.62
Haskell,ack_ot_np_hs_312,-1,1.042053222656250000, 0.821777343750000000, 0.002197265625000000, 0.000000000000000000,2150,41.62
Haskell,ack_ot_np_hs_312,-1,1.082702636718750000, 0.858764648437500000, 0.001708984375000000, 0.000000000000000000,2200,41.62
Haskell,ack_ot_np_hs_312,-1,1.087341308593750000, 0.855041503906250000, 0.008911132812500000, 0.000000000000000000,2250,41.62
Haskell,ack_ot_np_hs_312,-1,1.121582031250000000, 0.886779785156250000, 0.008056640625000000, 0.000000000000000000,2300,41.62
Haskell,ack_ot_np_hs_312,-1,1.065368652343750000, 0.849731445312500000, 0.000732421875000000, 0.000000000000000000,2350,41.00
Haskell,ack_ot_np_hs_312,-1,1.071533203125000000, 0.852355957031250000, 0.000610351562500000, 0.000000000000000000,2400,41.00
Haskell,ack_ot_np_hs_312,-1,1.031616210937500000, 0.815124511718750000, 0.001098632812500000, 0.000000000000000000,2450,41.00
Haskell,ack_ot_np_hs_312,-1,1.051025390625000000, 0.830383300781250000, 0.001953125000000000, 0.000000000000000000,2500,41.00
Haskell,ack_ot_np_hs_312,-1,1.098022460937500000, 0.869262695312500000, 0.005310058593750000, 0.000000000000000000,2550,41.00
Haskell,ack_ot_np_hs_312,-1,1.025634765625000000, 0.812805175781250000, 0.000854492187500000, 0.000000000000000000,2600,41.00
Haskell,ack_ot_np_hs_312,-1,1.035461425781250000, 0.818664550781250000, 0.002014160156250000, 0.000000000000000000,2650,41.00
Haskell,ack_ot_np_hs_312,-1,1.078369140625000000, 0.856811523437500000, 0.000732421875000000, 0.000000000000000000,2700,41.00
Haskell,ack_ot_np_hs_312,-1,1.075073242187500000, 0.855102539062500000, 0.003540039062500000, 0.000000000000000000,2750,41.00
Haskell,ack_ot_np_hs_312,-1,1.053039550781250000, 0.832946777343750000, 0.004699707031250000, 0.000000000000000000,2800,41.00
Haskell,ack_ot_np_hs_312,-1,1.056640625000000000, 0.838195800781250000, 0.000976562500000000, 0.000000000000000000,2850,41.00
Haskell,ack_ot_np_hs_312,-1,1.067138671875000000, 0.843444824218750000, 0.002136230468750000, 0.000000000000000000,2900,41.00
Haskell,ack_ot_np_hs_312,-1,1.046203613281250000, 0.829345703125000000, 0.001037597656250000, 0.000000000000000000,2950,41.00
Haskell,ack_ot_np_hs_312,-1,1.055480957031250000, 0.835754394531250000, 0.002014160156250000, 0.000000000000000000,3000,41.00
Haskell,ack_ot_np_hs_312,-1,1.057434082031250000, 0.836425781250000000, 0.002075195312500000, 0.000000000000000000,3050,41.00
Haskell,ack_ot_np_hs_312,-1,1.045898437500000000, 0.828674316406250000, 0.000793457031250000, 0.000000000000000000,3100,41.00
Haskell,ack_ot_np_hs_312,-1,1.083984375000000000, 0.859985351562500000, 0.001892089843750000, 0.000000000000000000,3150,41.38
Haskell,ack_ot_np_hs_312,-1,1.043212890625000000, 0.823913574218750000, 0.001098632812500000, 0.000000000000000000,3200,41.38
Haskell,ack_ot_np_hs_312,-1,1.097351074218750000, 0.874572753906250000, 0.002868652343750000, 0.000000000000000000,3250,41.38
Haskell,ack_ot_np_hs_312,-1,1.067749023437500000, 0.843994140625000000, 0.003295898437500000, 0.000000000000000000,3300,41.38
Haskell,ack_ot_np_hs_312,-1,1.033142089843750000, 0.817749023437500000, 0.000732421875000000, 0.000000000000000000,3350,41.38
Haskell,ack_ot_np_hs_312,-1,1.036926269531250000, 0.820800781250000000, 0.001953125000000000, 0.000000000000000000,3400,41.38
Haskell,ack_ot_np_hs_312,-1,1.051696777343750000, 0.833129882812500000, 0.002197265625000000, 0.000000000000000000,3450,41.38
Haskell,ack_ot_np_hs_312,-1,1.082885742187500000, 0.858093261718750000, 0.001770019531250000, 0.000000000000000000,3500,41.38
Haskell,ack_ot_np_hs_312,-1,1.074951171875000000, 0.854919433593750000, 0.001159667968750000, 0.000000000000000000,3550,41.38
Haskell,ack_ot_np_hs_312,-1,1.059692382812500000, 0.838439941406250000, 0.002014160156250000, 0.000000000000000000,3600,41.38
Haskell,ack_ot_np_hs_312,-1,1.043518066406250000, 0.822937011718750000, 0.001220703125000000, 0.000000000000000000,3650,41.38
Haskell,ack_ot_np_hs_312,-1,1.089843750000000000, 0.857727050781250000, 0.004394531250000000, 0.000000000000000000,3700,41.38
Haskell,ack_ot_np_hs_312,-1,1.037841796875000000, 0.822875976562500000, 0.000854492187500000, 0.000000000000000000,3750,41.38
Haskell,ack_ot_np_hs_312,-1,1.050964355468750000, 0.831420898437500000, 0.001464843750000000, 0.000000000000000000,3800,41.38
Haskell,ack_ot_np_hs_312,-1,1.038024902343750000, 0.814208984375000000, 0.003540039062500000, 0.000000000000000000,3850,41.38
Haskell,ack_ot_np_hs_312,-1,1.058288574218750000, 0.841125488281250000, 0.000854492187500000, 0.000000000000000000,3900,41.38
Haskell,ack_ot_np_hs_312,-1,1.052551269531250000, 0.833862304687500000, 0.000915527343750000, 0.000000000000000000,3950,41.88
Haskell,ack_ot_np_hs_312,-1,1.033630371093750000, 0.810791015625000000, 0.002258300781250000, 0.000000000000000000,4000,41.88
Haskell,ack_ot_np_hs_312,-1,1.070129394531250000, 0.864013671875000000, 0.003417968750000000, 0.000000000000000000,4050,41.88
Haskell,ack_ot_np_hs_312,-1,1.067321777343750000, 0.843811035156250000, 0.003723144531250000, 0.000000000000000000,4100,41.88
Haskell,ack_ot_np_hs_312,-1,1.104797363281250000, 0.877197265625000000, 0.004699707031250000, 0.000000000000000000,4150,41.88
Haskell,ack_ot_np_hs_312,-1,1.064025878906250000, 0.846130371093750000, 0.001464843750000000, 0.000000000000000000,4200,41.88
Haskell,ack_ot_np_hs_312,-1,1.055358886718750000, 0.838928222656250000, 0.000671386718750000, 0.000000000000000000,4250,41.88
Haskell,ack_ot_np_hs_312,-1,1.066223144531250000, 0.844604492187500000, 0.003540039062500000, 0.000000000000000000,4300,41.88
Haskell,ack_ot_np_hs_312,-1,1.069702148437500000, 0.845214843750000000, 0.002685546875000000, 0.000000000000000000,4350,41.88
Haskell,ack_ot_np_hs_312,-1,1.084106445312500000, 0.861450195312500000, 0.001953125000000000, 0.000000000000000000,4400,41.88
Haskell,ack_ot_np_hs_312,-1,1.091857910156250000, 0.869201660156250000, 0.002014160156250000, 0.000000000000000000,4450,41.88
Haskell,ack_ot_np_hs_312,-1,1.076171875000000000, 0.854431152343750000, 0.001159667968750000, 0.000000000000000000,4500,41.88
Haskell,ack_ot_np_hs_312,-1,1.079589843750000000, 0.855285644531250000, 0.002136230468750000, 0.000000000000000000,4550,41.88
Haskell,ack_ot_np_hs_312,-1,1.073974609375000000, 0.849731445312500000, 0.001892089843750000, 0.000000000000000000,4600,41.88
Haskell,ack_ot_np_hs_312,-1,1.054931640625000000, 0.831909179687500000, 0.001159667968750000, 0.000000000000000000,4650,41.88
Haskell,ack_ot_np_hs_312,-1,1.066955566406250000, 0.846740722656250000, 0.000671386718750000, 0.000000000000000000,4700,41.88
Haskell,ack_ot_np_hs_312,-1,1.058471679687500000, 0.843139648437500000, 0.000793457031250000, 0.000000000000000000,4750,42.50
Haskell,ack_ot_np_hs_312,-1,1.066528320312500000, 0.841247558593750000, 0.000732421875000000, 0.000000000000000000,4800,42.50
Haskell,ack_ot_np_hs_312,-1,1.094299316406250000, 0.868896484375000000, 0.003479003906250000, 0.000000000000000000,4850,42.50
Haskell,ack_ot_np_hs_312,-1,1.083679199218750000, 0.862976074218750000, 0.002380371093750000, 0.000000000000000000,4900,42.50
Haskell,ack_ot_np_hs_312,-1,1.042907714843750000, 0.825866699218750000, 0.001708984375000000, 0.000000000000000000,4950,42.50
Haskell,ack_ot_np_hs_312,-1,1.119995117187500000, 0.891357421875000000, 0.001708984375000000, 0.000000000000000000,5000,42.50
Haskell,ack_ot_np_hs_312,-1,1.081298828125000000, 0.856506347656250000, 0.002563476562500000, 0.000000000000000000,5050,42.50
Haskell,ack_ot_np_hs_312,-1,1.085021972656250000, 0.859008789062500000, 0.003540039062500000, 0.000000000000000000,5100,42.50
Haskell,ack_ot_np_hs_312,-1,1.079895019531250000, 0.858337402343750000, 0.002685546875000000, 0.000000000000000000,5150,42.50
Haskell,ack_ot_np_hs_312,-1,1.057922363281250000, 0.838500976562500000, 0.001403808593750000, 0.000000000000000000,5200,42.50
Haskell,ack_ot_np_hs_312,-1,1.061828613281250000, 0.841247558593750000, 0.001831054687500000, 0.000000000000000000,5250,42.50
Haskell,ack_ot_np_hs_312,-1,1.051086425781250000, 0.833435058593750000, 0.002441406250000000, 0.000000000000000000,5300,42.50
Haskell,ack_ot_np_hs_312,-1,1.074340820312500000, 0.850646972656250000, 0.002197265625000000, 0.000000000000000000,5350,42.50
Haskell,ack_ot_np_hs_312,-1,1.094726562500000000, 0.863769531250000000, 0.008605957031250000, 0.000000000000000000,5400,42.50
Haskell,ack_ot_np_hs_312,-1,1.078002929687500000, 0.856567382812500000, 0.001342773437500000, 0.000000000000000000,5450,42.50
Haskell,ack_ot_np_hs_312,-1,1.068847656250000000, 0.846496582031250000, 0.002746582031250000, 0.000000000000000000,5500,41.88
Haskell,ack_ot_np_hs_312,-1,1.052001953125000000, 0.834533691406250000, 0.000976562500000000, 0.000000000000000000,5550,41.88
Haskell,ack_ot_np_hs_312,-1,1.055908203125000000, 0.840759277343750000, 0.001037597656250000, 0.000000000000000000,5600,41.88
Haskell,ack_ot_np_hs_312,-1,1.076110839843750000, 0.856689453125000000, 0.001281738281250000, 0.000000000000000000,5650,41.88
Haskell,ack_ot_np_hs_312,-1,1.066406250000000000, 0.842712402343750000, 0.002929687500000000, 0.000000000000000000,5700,41.88
