Language,Program,Powercap,Package,Core,GPU,DRAM,Timestamp,Temperature
Haskell,ack_ot_p7_hs_312,7,0.845947265625000000, 0.623596191406250000, 0.002685546875000000, 0.000000000000000000,0,35.00
Haskell,ack_ot_p7_hs_312,7,0.704284667968750000, 0.487365722656250000, 0.001892089843750000, 0.000000000000000000,50,35.00
Haskell,ack_ot_p7_hs_312,7,0.489379882812500000, 0.274414062500000000, 0.001708984375000000, 0.000000000000000000,100,35.00
Haskell,ack_ot_p7_hs_312,7,0.421508789062500000, 0.206237792968750000, 0.001586914062500000, 0.000000000000000000,150,35.00
Haskell,ack_ot_p7_hs_312,7,0.390380859375000000, 0.176635742187500000, 0.001220703125000000, 0.000000000000000000,200,35.00
Haskell,ack_ot_p7_hs_312,7,0.380371093750000000, 0.165832519531250000, 0.001220703125000000, 0.000000000000000000,250,35.00
Haskell,ack_ot_p7_hs_312,7,0.362182617187500000, 0.148254394531250000, 0.001159667968750000, 0.000000000000000000,300,35.00
Haskell,ack_ot_p7_hs_312,7,0.353393554687500000, 0.137390136718750000, 0.002990722656250000, 0.000000000000000000,350,35.00
Haskell,ack_ot_p7_hs_312,7,0.360351562500000000, 0.139404296875000000, 0.002136230468750000, 0.000000000000000000,400,35.00
Haskell,ack_ot_p7_hs_312,7,0.337219238281250000, 0.126403808593750000, 0.001037597656250000, 0.000000000000000000,450,35.00
Haskell,ack_ot_p7_hs_312,7,0.352111816406250000, 0.133117675781250000, 0.001525878906250000, 0.000000000000000000,500,35.00
Haskell,ack_ot_p7_hs_312,7,0.352172851562500000, 0.129699707031250000, 0.001159667968750000, 0.000000000000000000,550,35.00
Haskell,ack_ot_p7_hs_312,7,0.341735839843750000, 0.126708984375000000, 0.001220703125000000, 0.000000000000000000,600,35.00
Haskell,ack_ot_p7_hs_312,7,0.345764160156250000, 0.128845214843750000, 0.001159667968750000, 0.000000000000000000,650,35.00
Haskell,ack_ot_p7_hs_312,7,0.341552734375000000, 0.125976562500000000, 0.001281738281250000, 0.000000000000000000,700,35.88
Haskell,ack_ot_p7_hs_312,7,0.337341308593750000, 0.125915527343750000, 0.000854492187500000, 0.000000000000000000,750,35.88
Haskell,ack_ot_p7_hs_312,7,0.339965820312500000, 0.125793457031250000, 0.001770019531250000, 0.000000000000000000,800,35.88
Haskell,ack_ot_p7_hs_312,7,0.343322753906250000, 0.131103515625000000, 0.002685546875000000, 0.000000000000000000,850,35.88
Haskell,ack_ot_p7_hs_312,7,0.342407226562500000, 0.129150390625000000, 0.001159667968750000, 0.000000000000000000,900,35.88
Haskell,ack_ot_p7_hs_312,7,0.336547851562500000, 0.123474121093750000, 0.001403808593750000, 0.000000000000000000,950,35.88
Haskell,ack_ot_p7_hs_312,7,0.339599609375000000, 0.127624511718750000, 0.002441406250000000, 0.000000000000000000,1000,35.88
Haskell,ack_ot_p7_hs_312,7,0.346984863281250000, 0.124694824218750000, 0.001892089843750000, 0.000000000000000000,1050,35.88
Haskell,ack_ot_p7_hs_312,7,0.335510253906250000, 0.122924804687500000, 0.001342773437500000, 0.000000000000000000,1100,35.88
Haskell,ack_ot_p7_hs_312,7,0.345764160156250000, 0.128234863281250000, 0.001037597656250000, 0.000000000000000000,1150,35.88
Haskell,ack_ot_p7_hs_312,7,0.350769042968750000, 0.127807617187500000, 0.001342773437500000, 0.000000000000000000,1200,35.88
Haskell,ack_ot_p7_hs_312,7,0.353515625000000000, 0.132019042968750000, 0.001892089843750000, 0.000000000000000000,1250,35.88
Haskell,ack_ot_p7_hs_312,7,0.345336914062500000, 0.124145507812500000, 0.000915527343750000, 0.000000000000000000,1300,35.88
Haskell,ack_ot_p7_hs_312,7,0.332214355468750000, 0.118591308593750000, 0.001403808593750000, 0.000000000000000000,1350,35.88
Haskell,ack_ot_p7_hs_312,7,0.336120605468750000, 0.122619628906250000, 0.001281738281250000, 0.000000000000000000,1400,35.88
Haskell,ack_ot_p7_hs_312,7,0.342102050781250000, 0.127563476562500000, 0.001220703125000000, 0.000000000000000000,1450,36.50
Haskell,ack_ot_p7_hs_312,7,0.345642089843750000, 0.124450683593750000, 0.001525878906250000, 0.000000000000000000,1500,36.50
Haskell,ack_ot_p7_hs_312,7,0.348754882812500000, 0.129821777343750000, 0.000915527343750000, 0.000000000000000000,1550,36.50
Haskell,ack_ot_p7_hs_312,7,0.342895507812500000, 0.125610351562500000, 0.001647949218750000, 0.000000000000000000,1600,36.50
Haskell,ack_ot_p7_hs_312,7,0.338989257812500000, 0.124511718750000000, 0.001464843750000000, 0.000000000000000000,1650,36.50
Haskell,ack_ot_p7_hs_312,7,0.342285156250000000, 0.122558593750000000, 0.002258300781250000, 0.000000000000000000,1700,36.50
Haskell,ack_ot_p7_hs_312,7,0.343566894531250000, 0.126037597656250000, 0.001342773437500000, 0.000000000000000000,1750,36.50
Haskell,ack_ot_p7_hs_312,7,0.338012695312500000, 0.123291015625000000, 0.001403808593750000, 0.000000000000000000,1800,36.50
Haskell,ack_ot_p7_hs_312,7,0.342407226562500000, 0.122558593750000000, 0.001159667968750000, 0.000000000000000000,1850,36.50
Haskell,ack_ot_p7_hs_312,7,0.336181640625000000, 0.120544433593750000, 0.001647949218750000, 0.000000000000000000,1900,36.50
Haskell,ack_ot_p7_hs_312,7,0.341918945312500000, 0.127502441406250000, 0.001220703125000000, 0.000000000000000000,1950,36.50
Haskell,ack_ot_p7_hs_312,7,0.342041015625000000, 0.128112792968750000, 0.001159667968750000, 0.000000000000000000,2000,36.50
Haskell,ack_ot_p7_hs_312,7,0.336791992187500000, 0.121643066406250000, 0.001342773437500000, 0.000000000000000000,2050,36.50
Haskell,ack_ot_p7_hs_312,7,0.344421386718750000, 0.127197265625000000, 0.001037597656250000, 0.000000000000000000,2100,36.50
Haskell,ack_ot_p7_hs_312,7,0.335937500000000000, 0.118774414062500000, 0.001403808593750000, 0.000000000000000000,2150,36.50
Haskell,ack_ot_p7_hs_312,7,0.335754394531250000, 0.120544433593750000, 0.001342773437500000, 0.000000000000000000,2200,35.75
Haskell,ack_ot_p7_hs_312,7,0.341857910156250000, 0.125488281250000000, 0.001586914062500000, 0.000000000000000000,2250,35.75
