Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
JavaScript, ack_std_p7_js_41, 7, 141.005493164062500000, 70.423767089843750000, 0.018615722656250000, 0.000000000000000000, 20078.9, 33.4, 57076
JavaScript, ack_std_p7_js_41, 7, 145.244567871093750000, 72.226623535156250000, 0.021667480468750000, 0.000000000000000000, 20735.3, 34.6, 57076
JavaScript, ack_std_p7_js_41, 7, 140.192077636718750000, 69.430114746093750000, 0.021972656250000000, 0.000000000000000000, 20014.9, 34.9, 57076
JavaScript, ack_std_p7_js_41, 7, 141.698425292968750000, 70.588806152343750000, 0.020263671875000000, 0.000000000000000000, 20182.8, 33.6, 57076
JavaScript, ack_std_p7_js_41, 7, 141.674804687500000000, 70.123596191406250000, 0.021057128906250000, 0.000000000000000000, 20228.3, 35.4, 57076
