Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Haskell, ack_std_p7_hs_41, 7, 672.545837402343750000, 328.139160156250000000, 0.021911621093750000, 0.000000000000000000, 96025, 34.9, 16112
Haskell, ack_std_p7_hs_41, 7, 676.201782226562500000, 329.139831542968750000, 0.021484375000000000, 0.000000000000000000, 96603.5, 35.2, 16112
Haskell, ack_std_p7_hs_41, 7, 677.174499511718750000, 330.419738769531250000, 0.022216796875000000, 0.000000000000000000, 96735.2, 35.5, 16112
Haskell, ack_std_p7_hs_41, 7, 674.486267089843750000, 329.914855957031250000, 0.022827148437500000, 0.000000000000000000, 96295.6, 34.4, 16112
Haskell, ack_std_p7_hs_41, 7, 674.617736816406250000, 328.306518554687500000, 0.189331054687500000, 0.000000000000000000, 96305.2, 34.1, 16112
