Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, ack_std_p7_41, 7, 88.963623046875000000, 43.370849609375000000, 0.021057128906250000, 0.000000000000000000, 12699.7, 33.4, 3332
C, ack_std_p7_41, 7, 89.597473144531250000, 43.802429199218750000, 0.025817871093750000, 0.000000000000000000, 12789.8, 33.5, 3332
C, ack_std_p7_41, 7, 88.022216796875000000, 43.369384765625000000, 0.019775390625000000, 0.000000000000000000, 12575.1, 34.8, 3332
C, ack_std_p7_41, 7, 87.792724609375000000, 43.549011230468750000, 0.020874023437500000, 0.000000000000000000, 12530.4, 33.8, 3332
C, ack_std_p7_41, 7, 87.930175781250000000, 43.758117675781250000, 0.021667480468750000, 0.000000000000000000, 12558, 34.9, 3332
