Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, ack_std_np_py_312, -1, 941.288452148437500000, 773.416320800781250000, 0.018554687500000000, 0.000000000000000000, 47131.1, 35.4, 16016
Python, ack_std_np_py_312, -1, 938.858215332031250000, 767.534545898437500000, 0.006652832031250000, 0.000000000000000000, 47615.5, 35.4, 16016
Python, ack_std_np_py_312, -1, 931.507141113281250000, 761.237609863281250000, 0.004089355468750000, 0.000000000000000000, 47417.2, 35.5, 16016
Python, ack_std_np_py_312, -1, 912.087097167968750000, 733.413574218750000000, 0.010131835937500000, 0.000000000000000000, 49481.1, 35.5, 16016
Python, ack_std_np_py_312, -1, 900.104431152343750000, 721.688537597656250000, 0.022399902343750000, 0.000000000000000000, 49703.3, 35.1, 16016
